年齢,性別,身長,体重,今の時間帯,空いた時間,食べたカロリー,これから食べるカロリー,食べれたか
37,女性,168.28274543989062,63.0909333738395,2023-08-25 10:34:17,19.851023702173414,239.13422985211506,1961.1500380234534,0
77,女性,154.0700263878844,74.66610046327348,2023-08-25 22:09:06,11.93663488646234,1058.006352848312,492.0390000213145,0
40,男性,182.59255535202976,64.5402276523168,2023-08-25 22:33:09,8.069828519375541,443.5265267229498,2811.0823363485074,0
48,女性,172.73962745297385,75.41372523853448,2023-08-25 00:36:42,4.3347100370512015,1190.4890553431626,387.93389503999913,1
65,男性,186.50080464750584,72.57520524803445,2023-08-25 02:43:59,18.936287783639642,722.2540939096182,1035.7620706750017,1
54,女性,157.9472072800494,51.45617528087703,2023-08-25 23:09:36,6.550536238622024,649.6463399313459,928.4732823298629,0
53,男性,179.54600202893147,88.97948240873188,2023-08-25 03:38:29,16.91455736297943,1002.3488196097534,1942.1639835495455,0
59,男性,157.51490572604607,75.54769417960358,2023-08-25 06:24:41,5.134023739319487,1441.3603937438158,293.0618803313458,1
69,男性,186.80880622911997,78.73752735936996,2023-08-25 15:39:41,19.558526423595076,216.7281717010217,2009.1268001611822,0
41,女性,156.72967061332002,45.7620568738296,2023-08-25 07:22:23,5.384192824269192,670.4389201681416,710.7948916918218,0
21,女性,169.79722771425494,74.32123888611875,2023-08-25 02:52:08,6.597163790808652,804.9053690738929,2071.2810973546716,0
71,男性,165.54802368117564,45.19945061354011,2023-08-25 19:56:39,6.689201494128777,802.9182441311822,601.4664503032174,0
68,女性,179.95414377702986,86.7943996674878,2023-08-25 15:45:44,7.49239352090583,454.1847200713675,1496.2233070449358,0
26,男性,184.70862306717854,46.68685219417708,2023-08-25 04:19:56,15.555843532044712,1313.2674365076573,702.5235582728169,0
68,女性,189.49808259355473,70.84627898367287,2023-08-25 13:56:48,13.67068958658483,519.530800049469,1565.8769811629209,0
75,男性,163.46955032091446,69.9394533122349,2023-08-25 03:36:03,3.3900136748314624,934.5562866245086,432.56213659736505,1
75,女性,160.89613742174765,86.68426399266056,2023-08-25 22:19:28,13.191485891413643,1268.98235296653,427.7242241782661,0
20,女性,178.17560562797513,51.53002536696331,2023-08-25 13:05:27,8.10974438520267,223.87288762167105,1177.2326703717927,1
40,女性,181.1561679927647,72.5346024871267,2023-08-25 14:50:21,2.064398605956638,1163.4411249117115,454.49868139923177,1
72,男性,154.38361250577896,53.25326112170121,2023-08-25 04:26:15,19.098051046688216,797.9863253936967,783.7936357772509,0
21,女性,151.43966949093178,83.42856048231803,2023-08-25 20:26:54,11.111859661731582,1649.7008396123347,190.80648629272616,0
70,女性,165.08132423091303,54.658724856441815,2023-08-25 06:07:21,6.421114694458179,134.5544906330151,1388.4222233411906,0
61,女性,164.83523410222284,50.396569792698685,2023-08-25 04:20:23,7.408405751358845,245.34329529278577,1182.402871116709,0
23,男性,163.96690581810813,69.61105806274045,2023-08-25 00:28:18,18.28661252231553,1177.0694746702677,1111.1341354522308,0
51,男性,161.25500822058217,73.79255989508655,2023-08-25 14:56:39,10.859024950423741,1076.310473909317,838.5224502697994,0
64,男性,154.37246779637326,56.92036243751831,2023-08-25 03:15:58,12.483362606468793,1148.897150642247,246.9226110913987,1
25,男性,165.93506350008906,73.75190347904248,2023-08-25 01:58:21,19.507807632066882,1181.5024528161223,1688.4038644091695,0
44,男性,150.0738472301069,61.42846623373678,2023-08-25 16:02:28,7.240356203581604,149.95630223173202,1497.7249125434162,0
43,男性,154.5890394653971,86.57116226425511,2023-08-25 03:17:22,2.7502764956147066,967.5114663826392,655.2599483849424,1
22,男性,177.21413760735268,55.41167908487066,2023-08-25 15:06:11,2.9348153310875755,535.1235335672967,878.9375113144042,1
69,女性,155.70685831250745,56.73941247214194,2023-08-25 14:55:07,14.28770578269823,1140.2860178607446,106.47326234488202,0
21,女性,182.1148610537469,79.16663371288814,2023-08-25 06:53:06,7.348139879590675,66.33128880998926,2533.4052006133265,0
47,女性,187.19157805606312,52.0443581932105,2023-08-25 23:12:33,5.20172328641012,1266.093921318604,395.23847987941036,0
32,男性,170.56901349568028,82.86781377147211,2023-08-25 20:03:57,14.943942773040682,1506.3647519488181,641.258331940254,0
26,男性,158.47927563953957,59.39219303235002,2023-08-25 01:04:31,4.20579084146442,1230.7901191717249,318.8033073770102,1
22,男性,181.3968917978006,51.41525027134703,2023-08-25 04:34:25,3.0528704413201053,578.8234669013661,935.3518949771466,1
27,男性,168.96956305428913,60.19643166965791,2023-08-25 21:49:00,1.8849873833747481,1008.4368817113368,-217.42890041316582,1
76,女性,181.83086047835343,84.25565890296826,2023-08-25 13:06:42,7.3765803788825695,1429.8847838581537,321.0303754338766,0
31,女性,160.91865445873293,67.41896598072388,2023-08-25 12:41:42,9.147093871923303,1130.9718025281861,672.1968800700831,0
71,男性,157.09558199745106,68.80962700587472,2023-08-25 18:42:46,19.04423907915676,547.2618688847274,1409.6510549074878,0
57,女性,163.6619085271417,55.62090004460623,2023-08-25 18:18:31,8.67606919023999,891.4431581849832,584.4265038708807,0
23,女性,157.08007222015758,60.088312738161584,2023-08-25 19:44:13,14.214738000979045,366.9903092025636,1123.0767953774011,1
62,女性,182.83197844885666,77.05020118045184,2023-08-25 05:19:02,19.507240871663587,1303.2927736673194,350.1477480131056,1
76,男性,154.11635569522707,66.57994277597541,2023-08-25 11:09:39,14.81599230748752,699.49379635049,745.5145082241246,1
23,男性,162.41102342965723,54.277440767270555,2023-08-25 01:26:56,1.857717861606253,1285.3867680682076,-652.7127586286114,1
57,男性,177.90892734908155,64.70754940626561,2023-08-25 06:44:03,4.382481691061006,49.37567803933873,1253.7110785076254,1
29,女性,164.77928663724362,74.58042872293434,2023-08-25 16:53:04,11.014412181679683,931.3283588292934,1562.8448213025827,0
71,男性,183.16935544731268,59.174630349690055,2023-08-25 23:57:53,18.6703163358067,1410.8871929129634,406.8267806119305,0
63,男性,168.56947651967982,88.77522496778047,2023-08-25 04:51:53,5.555365251858407,70.96148360165073,2008.7739238257063,0
23,男性,168.80544767692422,88.92848293993585,2023-08-25 13:40:36,4.6049283192407,1229.9488775069628,658.6948891399501,1
28,女性,158.82288486730624,83.4135094758888,2023-08-25 18:13:18,10.811158363278784,1617.8753936941735,218.50783965192676,0
42,女性,181.59550756558022,67.91305821122845,2023-08-25 11:13:40,18.05474654107288,865.2018065648028,1021.5983001899436,0
36,男性,172.8494142917436,47.36096990607379,2023-08-25 13:04:59,8.781871539967915,110.43839346952721,1697.278669235874,0
53,女性,171.12981502678772,56.37734490442371,2023-08-25 23:20:22,16.399025763754928,876.1031467667375,697.7583434036386,0
70,男性,185.7273904343392,62.65256478916629,2023-08-25 17:15:16,18.4299806355582,1087.8172766642408,861.0248736584057,0
64,女性,154.98990031202905,61.9757521546495,2023-08-25 18:57:34,14.429987237672151,1155.480980432913,199.50124763257676,0
60,男性,167.38894626600847,85.84566854604259,2023-08-25 01:15:04,14.555018611889627,1314.1645694473355,627.2542296971407,0
22,女性,154.19537510967146,84.78553467421429,2023-08-25 13:33:10,7.506024544826695,29.28047295743404,2421.0844612190454,0
73,女性,173.62504001698932,72.87318295268952,2023-08-25 16:34:54,8.295560216228875,334.64792850833805,1323.826232307151,0
63,女性,167.85534382566465,76.30653008934,2023-08-25 02:50:22,7.810429292265619,1067.6130925482573,670.6270101972601,0
54,男性,160.3608150020496,67.7507492158654,2023-08-25 17:53:32,8.054371815569958,1177.226004033886,473.7798109481646,1
40,男性,153.55717427720987,66.57462408727406,2023-08-25 22:53:13,19.21538119634929,238.8438302420191,2823.882367197902,0
37,女性,162.08662116672033,64.66217939559239,2023-08-25 18:24:19,3.6601576568929297,1299.9580411093723,154.45298480094854,1
26,女性,153.47493091870632,83.16032052030799,2023-08-25 19:10:21,16.4358536679672,645.519655088726,1449.6393947240183,0
62,男性,186.068515473067,77.78274770358107,2023-08-26 00:02:17,5.618422588271979,789.4505697283428,1352.5598728497275,0
71,男性,151.12980806537712,71.88040006957448,2023-08-25 14:30:27,2.183021500279043,695.3058682645353,890.1576879131053,0
77,男性,160.9479806216941,46.725416576841496,2023-08-25 12:52:55,1.7879715018739577,1068.344731003529,-523.9681368815046,1
26,女性,175.86682357689637,60.99310833905046,2023-08-25 09:22:53,18.67135759342182,815.3345113875292,1195.033659804161,0
57,男性,165.48970585903325,74.51427742871705,2023-08-25 18:39:46,18.183143126170854,608.3445633034519,1610.0783227248664,0
38,男性,160.40134679838405,75.71969123761677,2023-08-25 13:59:31,8.689445610973344,72.08443383780252,2642.84218851889,0
53,女性,181.47219175254025,82.72296482557553,2023-08-25 22:23:14,4.995484507372309,1637.7942984519445,160.25115550213977,1
29,男性,175.55541287416762,50.77731926364974,2023-08-25 11:27:31,9.146763264808518,796.1505197207917,878.1013697830952,1
76,男性,175.6289277757753,61.02713139461028,2023-08-25 18:31:49,5.2460571121429895,150.37214198424783,1352.712657904068,1
77,女性,177.45442607898744,51.51770220488112,2023-08-25 08:38:13,19.7407772024118,1060.2213455279664,392.77748646866996,0
48,女性,173.57399883622915,62.03211432406002,2023-08-25 08:30:29,6.839077929431774,499.8811669265836,1559.0521102829896,0
73,女性,170.1862031617291,67.3608441832572,2023-08-25 14:33:33,10.11654570635818,157.7984470933347,2028.1666050443284,0
55,女性,154.70099925735408,88.85118888392577,2023-08-25 20:26:32,1.963809821940495,181.1865042918434,542.4189107647185,1
73,男性,157.65525461133976,78.42319583738217,2023-08-25 02:26:28,9.09575967746913,1098.5460080949763,1058.4272068239404,0
73,男性,164.06782718016018,85.72141140067913,2023-08-25 03:44:45,12.333512079549374,446.42896741895595,1667.0164428825365,0
46,男性,183.26593124257337,55.318168930873945,2023-08-25 03:22:05,11.755274265587204,1764.5983813482896,4.18404339906547,0
44,女性,150.7786225353043,88.92407292232416,2023-08-26 00:24:42,1.4207506504500476,1707.6604458337192,-1251.2027625292544,1
77,男性,180.57781790232082,85.55629201749349,2023-08-25 17:00:44,19.586527765355704,1622.7999482026905,227.00405582107726,1
38,男性,162.90066891484437,79.65737957109344,2023-08-25 00:59:04,4.1555448149930925,1274.2787404871342,598.3914177109983,1
27,男性,189.57259404464912,84.52443928205409,2023-08-25 22:37:12,17.791280749137343,1837.3499419261577,822.0633848841396,0
57,女性,174.9089015782218,75.91029076271862,2023-08-25 05:03:22,13.278859357354758,1517.2113626618627,249.6984747592859,0
39,男性,150.50532298201358,62.9891505249624,2023-08-25 11:11:56,11.907500180915436,948.4673755036432,785.039372783905,0
33,女性,160.7331906118123,73.84539358401668,2023-08-25 07:03:45,14.266395264990203,587.1135094538743,1835.0319731788736,0
58,女性,172.55768323830554,74.3220823114388,2023-08-25 00:29:42,7.958090610581859,1638.8489371288326,7.6232372049904775,0
79,男性,154.25238136935437,79.56704632654076,2023-08-25 02:36:13,15.479430497707236,683.5589015740327,1774.663285904709,0
27,男性,176.36442735653125,74.79001652637223,2023-08-25 14:21:21,13.547439027648702,1863.7804592969737,264.4035149620281,0
38,男性,156.80449483436135,59.85274220681112,2023-08-25 05:56:31,8.228495266294718,707.8113083676446,893.8403306760631,1
52,男性,159.84843342773172,56.93564581519638,2023-08-25 16:27:24,10.909334780906324,65.19764342593524,1783.2450016848425,0
74,女性,173.8541828017999,63.094719330094094,2023-08-25 12:34:39,14.01026418286777,1291.7523840563001,167.55075770636233,0
47,女性,182.70655878098046,75.22874471518136,2023-08-25 16:11:38,10.984439746672868,866.4723868466901,1356.7162987352247,0
76,男性,169.3300927397541,73.91036903827381,2023-08-25 00:56:49,12.34498397656171,1174.4789164416577,896.4233626676019,0
26,女性,177.45405795654233,82.8910562023571,2023-08-25 08:05:20,15.861690527421667,1425.296958993105,818.2609865679491,0
41,女性,161.83440796671044,81.01751146315046,2023-08-25 04:33:08,10.87664605371416,1606.8867571986937,207.0070332112774,0
67,女性,187.4159747022598,84.77932634180351,2023-08-25 02:44:15,19.710785305966205,1213.4451601349244,680.2401770602257,0
45,男性,175.43437114079327,55.73395373462677,2023-08-25 03:06:21,16.75569894675029,422.2567298933068,1180.2575875657665,1
65,男性,169.91752127546377,69.67823870771502,2023-08-25 01:54:52,9.097523976245109,664.7948337464574,1238.3768773979975,0
51,男性,166.07551125217944,47.80453182967383,2023-08-25 23:40:04,11.373430165525292,259.04684086841127,1220.3644657158577,1
40,女性,157.8161758965908,78.95088968209696,2023-08-25 03:26:09,4.785722135966021,1213.1939378847014,403.1638305866808,1
55,男性,152.5631295422378,68.95428911316986,2023-08-25 01:02:29,9.387484352101234,316.9005932204525,1186.8289258362552,1
34,女性,154.41147238433595,85.25100172176585,2023-08-25 05:50:20,15.489154157703224,1316.1916307727224,650.0371002233136,0
71,女性,165.7526263409067,89.78659920815284,2023-08-25 08:46:23,6.327360668444526,1524.5978541848065,158.85862749666686,1
24,女性,182.83687841006272,56.87761806588816,2023-08-25 23:53:27,6.926553127996224,404.7335284818627,1499.871742691424,0
23,女性,187.33125170266976,87.34637781004022,2023-08-25 21:25:31,14.724005469940023,1742.4539931125419,416.24815776308566,0
27,女性,160.02553459606628,65.37702379173803,2023-08-25 17:24:29,12.760152208734134,1165.8503300351067,589.6732974284798,0
22,男性,171.15270291962585,72.76418251943655,2023-08-25 21:31:42,2.516119868461492,814.4399402930668,1028.8316063353357,1
46,女性,173.67259398550306,80.89618611712827,2023-08-25 12:36:45,13.543854425416827,1687.2848043597805,216.85864063011846,0
39,男性,153.1795680473287,64.36137868482683,2023-08-25 09:22:40,9.572959946320168,1326.9887212012832,512.0748042102066,0
53,女性,187.36035651136973,63.39029137023856,2023-08-25 11:26:23,7.593995491650631,1282.7913400388877,441.2199151680611,0
61,男性,179.57299996757362,89.68911613452141,2023-08-25 07:32:22,14.741269793641935,1264.08072062818,1151.8304089262479,0
40,女性,175.83330605343792,72.58642549982996,2023-08-25 06:18:37,6.56277814336294,151.87521726442162,2377.801797617953,0
69,男性,153.78730638008983,81.60954350090154,2023-08-25 19:58:40,8.681825521485232,495.4027113626778,1667.8579543425974,0
52,男性,167.0277068103421,73.16361295193937,2023-08-25 18:28:43,14.8501171272,1184.156918128751,1222.519135549345,0
29,男性,182.56696780057553,76.54520292760525,2023-08-25 17:29:23,4.175612130093102,1838.1425208618807,180.81062319874565,1
30,女性,161.96329220177552,76.07273086479982,2023-08-25 10:36:13,9.025664449248268,135.42859999477042,1820.0932914697833,0
51,女性,167.061072487862,66.79401662730743,2023-08-25 08:23:21,3.54054198424845,625.6911444088615,788.2365337962237,1
75,女性,173.39654761215016,56.77403468506872,2023-08-25 16:24:10,1.086772962979417,440.32065387754085,102.2794340592374,1
72,男性,165.4894581686355,72.46787432926436,2023-08-25 08:23:51,4.49409519865033,1402.4127290812164,154.38770484321554,1
28,男性,184.87719459795412,80.2468610468635,2023-08-25 19:03:38,9.627232289724278,60.45541307687823,3642.7240552742683,0
47,女性,167.87573706768688,55.933543757725644,2023-08-26 00:11:36,19.088553822975108,893.848553997312,734.1474535067769,0
53,女性,185.31807229010505,83.2337452478207,2023-08-25 05:56:55,5.905132860915443,1340.433983993511,622.706713659044,0
59,女性,153.37599094600512,85.65592583366904,2023-08-25 05:07:02,12.9697365775084,1618.887625815739,11.499616407082584,1
28,男性,164.6024034505217,80.5530962322699,2023-08-25 07:13:38,1.7453629316749286,770.108056385853,-66.33220232077451,1
55,男性,185.20396026417552,49.587481375787235,2023-08-25 07:14:32,7.635608675466638,22.434640566634442,2599.1596727261367,0
78,男性,153.07483280585924,73.61625373067875,2023-08-25 02:04:36,17.013281714429294,844.8620592115439,640.3870466919097,1
75,女性,158.77322309992624,69.20622898386814,2023-08-25 08:12:12,1.7456527327920588,634.4833330505444,-240.16929647515985,1
56,男性,176.1466550702634,46.43861740988612,2023-08-25 21:10:03,13.144296881756874,1128.0146837579855,757.1698260166655,0
33,女性,181.38902339123916,61.12375746404774,2023-08-25 20:51:14,1.8062250676287135,1337.9603015939122,-797.8546790143072,1
